Date,Value
13/01/1983,0.989609104
12/01/1983,0.984639622
11/01/1983,0.989119683
10/01/1983,0.994925878
07/01/1983,0.991080278
06/01/1983,0.988533017
05/01/1983,0.987166831
04/01/1983,0.98367106
31/12/1982,0.975609756
30/12/1982,0.977803853
29/12/1982,0.9797198
24/12/1982,0.969555943
23/12/1982,0.966837475
22/12/1982,0.966837475
21/12/1982,0.966463709
20/12/1982,0.962000962
17/12/1982,0.961815908
16/12/1982,0.958680855
15/12/1982,0.948766603
14/12/1982,0.952562393
13/12/1982,0.940822279
10/12/1982,0.945894816
09/12/1982,0.947508054
08/12/1982,0.952471664
07/12/1982,0.962463908
06/12/1982,0.960430273
03/12/1982,0.960522524
02/12/1982,0.951112802
01/12/1982,0.952471664
30/11/1982,0.943841435
29/11/1982,0.939937964
26/11/1982,0.92945441
25/11/1982,0.930838686
24/11/1982,0.928246542
23/11/1982,0.920217171
22/11/1982,0.925411808
19/11/1982,0.923531585
18/11/1982,0.916338312
17/11/1982,0.917347032
16/11/1982,0.91424392
15/11/1982,0.909173561
12/11/1982,0.909338911
11/11/1982,0.90950432
10/11/1982,0.915834783
09/11/1982,0.911660133
08/11/1982,0.910249408
05/11/1982,0.915834783
04/11/1982,0.917010546
03/11/1982,0.923787529
02/11/1982,0.925583117
01/11/1982,0.923105326
29/10/1982,0.920725532
28/10/1982,0.921658986
27/10/1982,0.928332714
26/10/1982,0.927471712
25/10/1982,0.924812725
22/10/1982,0.932661817
21/10/1982,0.932487878
20/10/1982,0.933445347
19/10/1982,0.937470704
18/10/1982,0.938790837
15/10/1982,0.936154278
14/10/1982,0.939231708
13/10/1982,0.942151875
12/10/1982,0.948136911
11/10/1982,0.943752359
08/10/1982,0.940733772
07/10/1982,0.934841544
06/10/1982,0.93101201
05/10/1982,0.929108984
04/10/1982,0.929886554
01/10/1982,0.939319932
30/09/1982,0.937998312
29/09/1982,0.938790837
28/09/1982,0.933794005
27/09/1982,0.937031484
24/09/1982,0.941885655
23/09/1982,0.945626478
22/09/1982,0.949938254
21/09/1982,0.946611132
20/09/1982,0.950660709
17/09/1982,0.949577438
16/09/1982,0.942595909
15/09/1982,0.948406677
14/09/1982,0.945447669
13/09/1982,0.939937964
10/09/1982,0.947418285
09/09/1982,0.953016297
08/09/1982,0.950570342
07/09/1982,0.959600806
06/09/1982,0.955748829
03/09/1982,0.960614793
02/09/1982,0.959877136
01/09/1982,0.952743902
31/08/1982,0.952108921
27/08/1982,0.964134207
26/08/1982,0.97761267
25/08/1982,0.980872977
24/08/1982,0.975800156
23/08/1982,0.965996909
20/08/1982,0.967773154
19/08/1982,0.956571647
18/08/1982,0.962649211
17/08/1982,0.95038966
16/08/1982,0.947238799
13/08/1982,0.948496633
12/08/1982,0.946252839
11/08/1982,0.946252839
10/08/1982,0.953925403
09/08/1982,0.944911651
06/08/1982,0.953197979
05/08/1982,0.958864704
04/08/1982,0.963855422
03/08/1982,0.977421562
02/08/1982,0.975324295
30/07/1982,0.967866822
29/07/1982,0.970685304
28/07/1982,0.976467142
27/07/1982,0.979048365
26/07/1982,0.987751877
23/07/1982,0.989609104
22/07/1982,0.9765625
21/07/1982,0.974848898
20/07/1982,0.966650556
19/07/1982,0.965996909
16/07/1982,0.957670944
15/07/1982,0.9544717
14/07/1982,0.954107432
13/07/1982,0.95757924
12/07/1982,0.967679505
09/07/1982,0.955657492
08/07/1982,0.947867299
07/07/1982,0.94688003
06/07/1982,0.959048624
05/07/1982,0.962463908
02/07/1982,0.964320154
01/07/1982,0.965623793
30/06/1982,0.971345313
29/06/1982,0.962927299
28/06/1982,0.957029381
25/06/1982,0.957029381
24/06/1982,0.967585873
23/06/1982,0.962186087
22/06/1982,0.969180074
21/06/1982,0.959416675
18/06/1982,0.970120295
17/06/1982,0.973425484
16/06/1982,0.97924011
15/06/1982,0.986582478
14/06/1982,0.985512959
11/06/1982,1.011736139
10/06/1982,1.005429318
09/06/1982,1.007049345
08/06/1982,1.011020119
07/06/1982,1.017397497
04/06/1982,1.027221366
03/06/1982,1.02501025
02/06/1982,1.019264091
01/06/1982,1.022599448
28/05/1982,1.033912324
27/05/1982,1.03669915
26/05/1982,1.046572475
25/05/1982,1.049428062
24/05/1982,1.052964094
21/05/1982,1.051524711
20/05/1982,1.043841336
19/05/1982,1.044604617
18/05/1982,1.045041279
17/05/1982,1.053962901
14/05/1982,1.048547761
13/05/1982,1.05518624
12/05/1982,1.061683831
11/05/1982,1.060670344
10/05/1982,1.057753332
07/05/1982,1.057194207
06/05/1982,1.049207848
05/05/1982,1.044495509
04/05/1982,1.035411058
30/04/1982,1.040041602
29/04/1982,1.034661148
28/04/1982,1.029866117
27/04/1982,1.023017903
26/04/1982,1.023227259
23/04/1982,1.015847217
22/04/1982,1.011429149
21/04/1982,1.013273888
20/04/1982,1.012965964
19/04/1982,1.006441224
16/04/1982,1.002807862
15/04/1982,1.002204851
14/04/1982,1.005429318
13/04/1982,1.005732676
08/04/1982,1.002506266
07/04/1982,1.007556675
06/04/1982,1.00623868
05/04/1982,1.008064516
02/04/1982,1.011633789
01/04/1982,1.011020119
31/03/1982,1.008166146
30/03/1982,1.008572869
29/03/1982,1.00715077
26/03/1982,1.012658228
25/03/1982,1.016156895
24/03/1982,1.01822625
23/03/1982,1.01853738
22/03/1982,1.017915309
19/03/1982,1.020929045
18/03/1982,1.023855841
17/03/1982,1.030396703
16/03/1982,1.028806584
15/03/1982,1.033271337
12/03/1982,1.031246777
11/03/1982,1.035196687
10/03/1982,1.038637308
09/03/1982,1.037021674
08/03/1982,1.048437828
05/03/1982,1.045806317
04/03/1982,1.037021674
03/03/1982,1.03626943
02/03/1982,1.034875298
01/03/1982,1.031672341
26/02/1982,1.032417923
25/02/1982,1.03755966
24/02/1982,1.041016032
23/02/1982,1.041124414
22/02/1982,1.049428062
19/02/1982,1.049317943
18/02/1982,1.041775185
17/02/1982,1.04123282
16/02/1982,1.03820598
15/02/1982,1.03755966
12/02/1982,1.044059303
11/02/1982,1.051303616
10/02/1982,1.050640891
09/02/1982,1.047668937
08/02/1982,1.054073996
05/02/1982,1.057753332
04/02/1982,1.056747332
03/02/1982,1.057305984
02/02/1982,1.062812201
01/02/1982,1.059209829
29/01/1982,1.072846261
28/01/1982,1.068147832
27/01/1982,1.072501073
26/01/1982,1.067008109
25/01/1982,1.061345786
22/01/1982,1.077354019
21/01/1982,1.080030241
20/01/1982,1.077237962
19/01/1982,1.08401084
18/01/1982,1.076773985
15/01/1982,1.077702339
14/01/1982,1.074575543
13/01/1982,1.087429317
12/01/1982,1.084481076
11/01/1982,1.089443294
08/01/1982,1.100594321
07/01/1982,1.096972356
06/01/1982,1.104972376
05/01/1982,1.099021871
04/01/1982,1.112099644
31/12/1981,1.104606208
30/12/1981,1.098297639
29/12/1981,1.094810598
24/12/1981,1.091464746
23/12/1981,1.091583888
22/12/1981,1.094570928
21/12/1981,1.092776746
18/12/1981,1.086720278
17/12/1981,1.094810598
16/12/1981,1.096731739
15/12/1981,1.099142669
14/12/1981,1.082602577
11/12/1981,1.098297639
10/12/1981,1.101806963
09/12/1981,1.107787748
08/12/1981,1.105950011
07/12/1981,1.114454475
04/12/1981,1.119068935
03/12/1981,1.112842199
02/12/1981,1.11744329
01/12/1981,1.11719361
30/11/1981,1.127395716
27/11/1981,1.121453404
26/11/1981,1.117818019
25/11/1981,1.117942985
24/11/1981,1.114081996
23/11/1981,1.109016303
20/11/1981,1.107910481
19/11/1981,1.112842199
18/11/1981,1.110617503
17/11/1981,1.107910481
16/11/1981,1.114206128
13/11/1981,1.119820829
12/11/1981,1.127395716
11/11/1981,1.123848056
10/11/1981,1.120322653
09/11/1981,1.128923007
06/11/1981,1.118818528
05/11/1981,1.125999324
04/11/1981,1.125872551
03/11/1981,1.119695443
02/11/1981,1.120699316
30/10/1981,1.105583195
29/10/1981,1.097574361
28/10/1981,1.089205969
27/10/1981,1.084245907
26/10/1981,1.081548778
23/10/1981,1.097574361
22/10/1981,1.091583888
21/10/1981,1.100836636
20/10/1981,1.117818019
19/10/1981,1.116569897
16/10/1981,1.112099644
15/10/1981,1.126506703
14/10/1981,1.122334456
13/10/1981,1.128923007
12/10/1981,1.14246544
09/10/1981,1.138563133
08/10/1981,1.125872551
07/10/1981,1.123090746
06/10/1981,1.109139308
05/10/1981,1.119695443
02/10/1981,1.11135808
01/10/1981,1.094331364
30/09/1981,1.096731739
29/09/1981,1.10144289
28/09/1981,1.087192868
25/09/1981,1.096130659
24/09/1981,1.09301563
23/09/1981,1.117568172
22/09/1981,1.124353497
21/09/1981,1.141031492
18/09/1981,1.121579183
17/09/1981,1.121201928
16/09/1981,1.098780354
15/09/1981,1.086602195
14/09/1981,1.07434465
11/09/1981,1.062360565
10/09/1981,1.062247716
09/09/1981,1.052520787
08/09/1981,1.052964094
07/09/1981,1.05374078
04/09/1981,1.059097649
03/09/1981,1.054518612
02/09/1981,1.048987727
01/09/1981,1.041883726
28/08/1981,1.04242677
27/08/1981,1.034982405
26/08/1981,1.033484911
25/08/1981,1.0234367
24/08/1981,1.042861612
21/08/1981,1.041341248
20/08/1981,1.036162056
19/08/1981,1.027749229
18/08/1981,1.028594939
17/08/1981,1.021867975
14/08/1981,1.021763564
13/08/1981,1.020095889
12/08/1981,1.031246777
11/08/1981,0.998701688
10/08/1981,0.996810207
07/08/1981,1.012145749
06/08/1981,1.017604559
05/08/1981,1.021137547
04/08/1981,1.019056354
03/08/1981,1.022285831
31/07/1981,1.041016032
30/07/1981,1.040799334
28/07/1981,1.049207848
27/07/1981,1.056189269
24/07/1981,1.051414152
23/07/1981,1.048987727
22/07/1981,1.047998323
21/07/1981,1.041341248
20/07/1981,1.049868766
17/07/1981,1.056412423
16/07/1981,1.064509261
15/07/1981,1.059097649
14/07/1981,1.048218029
13/07/1981,1.056412423
10/07/1981,1.049758556
09/07/1981,1.041341248
08/07/1981,1.043296818
07/07/1981,1.051193104
06/07/1981,1.049758556
03/07/1981,1.063038163
02/07/1981,1.065416578
01/07/1981,1.062473438
30/06/1981,1.071926251
29/06/1981,1.072731174
26/06/1981,1.072386059
25/06/1981,1.071352046
24/06/1981,1.083423619
23/06/1981,1.08731108
22/06/1981,1.082016879
19/06/1981,1.073998496
18/06/1981,1.082602577
17/06/1981,1.095170299
16/06/1981,1.091226539
15/06/1981,1.085187195
12/06/1981,1.070549192
11/06/1981,1.070320026
10/06/1981,1.082016879
09/06/1981,1.069976461
08/06/1981,1.066780457
05/06/1981,1.05999576
04/06/1981,1.072961373
03/06/1981,1.089324619
02/06/1981,1.086838387
01/06/1981,1.102779003
29/05/1981,1.101928375
28/05/1981,1.105338786
27/05/1981,1.095770327
26/05/1981,1.102171277
22/05/1981,1.10619469
21/05/1981,1.104606208
20/05/1981,1.1149515
19/05/1981,1.113337787
18/05/1981,1.1149515
15/05/1981,1.111852346
14/05/1981,1.108893324
13/05/1981,1.117693081
12/05/1981,1.117068811
11/05/1981,1.121579183
08/05/1981,1.137656428
07/05/1981,1.131605749
06/05/1981,1.137785869
05/05/1981,1.129560601
01/05/1981,1.162115049
30/04/1981,1.161980014
29/04/1981,1.161980014
28/04/1981,1.170960187
27/04/1981,1.176609013
24/04/1981,1.177440245
23/04/1981,1.183291918
22/04/1981,1.180776951
21/04/1981,1.174260216
16/04/1981,1.172470395
15/04/1981,1.181334908
14/04/1981,1.184974523
13/04/1981,1.179941003
10/04/1981,1.194600406
09/04/1981,1.195028681
08/04/1981,1.210507203
07/04/1981,1.196601651
06/04/1981,1.194600406
03/04/1981,1.203804021
02/04/1981,1.218472036
01/04/1981,1.221747098
31/03/1981,1.223540927
30/03/1981,1.209482342
27/03/1981,1.206709304
26/03/1981,1.222942399
25/03/1981,1.225790635
24/03/1981,1.230163612
23/03/1981,1.227747084
20/03/1981,1.245330012
19/03/1981,1.254862593
18/03/1981,1.245330012
17/03/1981,1.233958539
16/03/1981,1.229861026
13/03/1981,1.220256254
12/03/1981,1.218620522
11/03/1981,1.216249088
10/03/1981,1.224289912
09/03/1981,1.212415131
06/03/1981,1.205109665
05/03/1981,1.206418145
04/03/1981,1.207583625
03/03/1981,1.19246363
02/03/1981,1.197031362
27/02/1981,1.211680601
26/02/1981,1.221747098
25/02/1981,1.22488976
24/02/1981,1.220405175
23/02/1981,1.226091221
20/02/1981,1.242390359
19/02/1981,1.210067764
18/02/1981,1.203948953
17/02/1981,1.185958254
16/02/1981,1.162385214
13/02/1981,1.185677022
12/02/1981,1.197461382
11/02/1981,1.214034236
10/02/1981,1.215805471
09/02/1981,1.220852155
06/02/1981,1.217730151
05/02/1981,1.222643355
04/02/1981,1.231527094
03/02/1981,1.215214485
02/02/1981,1.2318305
30/01/1981,1.234872808
29/01/1981,1.248127808
28/01/1981,1.255177608
27/01/1981,1.264062698
26/01/1981,1.27064803
23/01/1981,1.285181853
22/01/1981,1.290156109
21/01/1981,1.307531381
20/01/1981,1.296848658
19/01/1981,1.298364061
16/01/1981,1.290489095
15/01/1981,1.301574906
14/01/1981,1.305994515
13/01/1981,1.300390117
12/01/1981,1.315443304
09/01/1981,1.320480655
08/01/1981,1.324503311
07/01/1981,1.339943722
06/01/1981,1.34354427
05/01/1981,1.338150676
02/01/1981,1.315443304
31/12/1980,1.327492367
30/12/1980,1.333511135
29/12/1980,1.328021248
24/12/1980,1.337255951
23/12/1980,1.337971635
22/12/1980,1.324678765
19/12/1980,1.31061599
18/12/1980,1.304971943
17/12/1980,1.302422506
16/12/1980,1.293159188
15/12/1980,1.315616366
12/12/1980,1.301744337
11/12/1980,1.291322314
10/12/1980,1.305994515
09/12/1980,1.317870322
08/12/1980,1.327140013
05/12/1980,1.330140995
04/12/1980,1.340482574
03/12/1980,1.342462075
02/12/1980,1.340123291
01/12/1980,1.342462075
28/11/1980,1.349892009
27/11/1980,1.350256549
26/11/1980,1.353179973
25/11/1980,1.357957632
24/11/1980,1.357036233
21/11/1980,1.354829969
20/11/1980,1.359434475
19/11/1980,1.365560563
18/11/1980,1.359434475
17/11/1980,1.350256549
14/11/1980,1.367240908
13/11/1980,1.375705049
12/11/1980,1.375137514
11/11/1980,1.382552191
10/11/1980,1.365560563
07/11/1980,1.338329764
06/11/1980,1.344989913
05/11/1980,1.348072257
04/11/1980,1.365001365
03/11/1980,1.363512408
31/10/1980,1.373437715
30/10/1980,1.377410468
29/10/1980,1.385041551
28/10/1980,1.379690949
27/10/1980,1.388503194
24/10/1980,1.396648045
23/10/1980,1.399776036
22/10/1980,1.396453009
21/10/1980,1.399580126
20/10/1980,1.40193467
17/10/1980,1.41382723
16/10/1980,1.421868335
15/10/1980,1.424095699
14/10/1980,1.431024614
13/10/1980,1.436781609
10/10/1980,1.438848921
09/10/1980,1.438434983
08/10/1980,1.439055979
07/10/1980,1.438021283
06/10/1980,1.441961067
03/10/1980,1.434102969
02/10/1980,1.434308663
01/10/1980,1.436575205
30/09/1980,1.434102969
29/09/1980,1.432459533
26/09/1980,1.438021283
25/09/1980,1.444669171
24/09/1980,1.444877908
23/09/1980,1.435132032
22/09/1980,1.438641922
19/09/1980,1.444877908
18/09/1980,1.449275362
17/09/1980,1.456452083
16/09/1980,1.454122437
15/09/1980,1.454122437
12/09/1980,1.457725948
11/09/1980,1.460280374
10/09/1980,1.458151064
09/09/1980,1.459002043
08/09/1980,1.459427904
05/09/1980,1.457088737
04/09/1980,1.461347362
03/09/1980,1.458576429
02/09/1980,1.458363716
01/09/1980,1.452011035
29/08/1980,1.446549978
28/08/1980,1.45116819
27/08/1980,1.443626389
26/08/1980,1.441129846
22/08/1980,1.440507058
21/08/1980,1.446759259
20/08/1980,1.448016218
19/08/1980,1.445922499
18/08/1980,1.446340758
15/08/1980,1.456876457
14/08/1980,1.457088737
13/08/1980,1.461988304
12/08/1980,1.460706982
11/08/1980,1.459214942
08/08/1980,1.459854015
07/08/1980,1.46113384
06/08/1980,1.469291801
05/08/1980,1.464343242
04/08/1980,1.457513482
01/08/1980,1.453065969
31/07/1980,1.460493647
30/07/1980,1.469723692
29/07/1980,1.480604086
28/07/1980,1.490757305
25/07/1980,1.493205913
24/07/1980,1.495662579
23/07/1980,1.491869312
22/07/1980,1.492760113
21/07/1980,1.489646954
18/07/1980,1.485001485
17/07/1980,1.492760113
16/07/1980,1.487652484
15/07/1980,1.485222041
14/07/1980,1.488538255
11/07/1980,1.490757305
10/07/1980,1.490535102
09/07/1980,1.49231458
08/07/1980,1.494098312
07/07/1980,1.489425082
04/07/1980,1.481042654
03/07/1980,1.476668636
02/07/1980,1.476886723
01/07/1980,1.474491301
30/06/1980,1.474056604
27/06/1980,1.472320377
26/06/1980,1.471886959
25/06/1980,1.470588235
24/06/1980,1.470372004
23/06/1980,1.472320377
20/06/1980,1.471020888
19/06/1980,1.470588235
18/06/1980,1.474708745
17/06/1980,1.469507715
16/06/1980,1.473839352
13/06/1980,1.480823338
12/06/1980,1.473405039
11/06/1980,1.472103636
10/06/1980,1.475361464
09/06/1980,1.475361464
06/06/1980,1.466920933
05/06/1980,1.466705779
04/06/1980,1.466920933
03/06/1980,1.463700234
02/06/1980,1.463057791
30/05/1980,1.464557704
29/05/1980,1.46627566
28/05/1980,1.467566774
27/05/1980,1.472537182
23/05/1980,1.460280374
22/05/1980,1.453911021
21/05/1980,1.453488372
20/05/1980,1.441961067
19/05/1980,1.443834825
16/05/1980,1.446968601
15/05/1980,1.449485433
14/05/1980,1.449485433
13/05/1980,1.446968601
12/05/1980,1.447806573
09/05/1980,1.436162574
08/05/1980,1.446759259
07/05/1980,1.452432825
06/05/1980,1.449485433
02/05/1980,1.431024614
01/05/1980,1.443001443
30/04/1980,1.442585113
29/04/1980,1.444877908
28/04/1980,1.446131598
25/04/1980,1.435750179
24/04/1980,1.43307538
23/04/1980,1.426330053
22/04/1980,1.403114915
21/04/1980,1.408450704
18/04/1980,1.410437236
17/04/1980,1.403705783
16/04/1980,1.399776036
15/04/1980,1.379310345
14/04/1980,1.397038279
11/04/1980,1.390627173
10/04/1980,1.382361073
09/04/1980,1.383700014
08/04/1980,1.34462821
03/04/1980,1.340482574
02/04/1980,1.346257404
01/04/1980,1.33386688
31/03/1980,1.349163519
28/03/1980,1.362026696
27/03/1980,1.366306873
26/03/1980,1.384466288
25/03/1980,1.381788034
24/03/1980,1.385617293
21/03/1980,1.392951665
20/03/1980,1.400756408
19/03/1980,1.39586823
18/03/1980,1.393339836
17/03/1980,1.393534002
14/03/1980,1.421868335
13/03/1980,1.434102969
12/03/1980,1.443626389
11/03/1980,1.442169022
10/03/1980,1.444043321
07/03/1980,1.450747135
06/03/1980,1.450957632
05/03/1980,1.459640928
04/03/1980,1.458789205
03/03/1980,1.462843768
29/02/1980,1.468860165
28/02/1980,1.479946722
27/02/1980,1.4781966
26/02/1980,1.479071143
25/02/1980,1.479071143
22/02/1980,1.481262035
21/02/1980,1.490312966
20/02/1980,1.490979574
19/02/1980,1.489868892
18/02/1980,1.495662579
15/02/1980,1.497005988
14/02/1980,1.501050736
13/02/1980,1.500375094
12/02/1980,1.496557917
11/02/1980,1.497902936
08/02/1980,1.494768311
07/02/1980,1.497678598
06/02/1980,1.499250375
05/02/1980,1.495215311
04/02/1980,1.49231458
01/02/1980,1.491869312
31/01/1980,1.494544911
30/01/1980,1.498576352
29/01/1980,1.497902936
28/01/1980,1.499250375
25/01/1980,1.500375094
24/01/1980,1.502629602
23/01/1980,1.503533303
22/01/1980,1.50060024
21/01/1980,1.505343971
18/01/1980,1.508295626
17/01/1980,1.507386192
16/01/1980,1.507386192
15/01/1980,1.50466446
14/01/1980,1.511030523
11/01/1980,1.510802236
10/01/1980,1.513317191
09/01/1980,1.516070346
08/01/1980,1.510802236
07/01/1980,1.5167602
04/01/1980,1.512859304
03/01/1980,1.517680983
02/01/1980,1.514921982
31/12/1979,1.508068165
28/12/1979,1.507613448
27/12/1979,1.507386192
24/12/1979,1.501276085
21/12/1979,1.495886313
20/12/1979,1.498800959
19/12/1979,1.49970006
18/12/1979,1.496781919
17/12/1979,1.494544911
14/12/1979,1.490979574
13/12/1979,1.496557917
12/12/1979,1.494991778
11/12/1979,1.493205913
10/12/1979,1.482799526
07/12/1979,1.483019428
06/12/1979,1.49142431
05/12/1979,1.485884101
04/12/1979,1.501726986
03/12/1979,1.513317191
30/11/1979,1.497005988
29/11/1979,1.488981537
28/11/1979,1.483679525
27/11/1979,1.479289941
26/11/1979,1.481700993
23/11/1979,1.475361464
22/11/1979,1.47579693
21/11/1979,1.479508803
20/11/1979,1.473405039
19/11/1979,1.470588235
16/11/1979,1.466060695
15/11/1979,1.460280374
14/11/1979,1.460493647
13/11/1979,1.45116819
12/11/1979,1.450536699
09/11/1979,1.45327714
08/11/1979,1.455180442
07/11/1979,1.458151064
06/11/1979,1.449695564
05/11/1979,1.457088737
02/11/1979,1.45327714
01/11/1979,1.45137881
31/10/1979,1.447806573
30/10/1979,1.445086705
29/10/1979,1.443001443
26/10/1979,1.448016218
25/10/1979,1.450747135
24/10/1979,1.450747135
23/10/1979,1.44571346
22/10/1979,1.450957632
19/10/1979,1.45327714
18/10/1979,1.45285486
17/10/1979,1.4522219
16/10/1979,1.452643812
15/10/1979,1.455604076
12/10/1979,1.457301078
11/10/1979,1.464772228
10/10/1979,1.462202076
09/10/1979,1.449695564
08/10/1979,1.453699666
05/10/1979,1.479946722
04/10/1979,1.478633742
03/10/1979,1.48456057
02/10/1979,1.485884101
01/10/1979,1.496781919
28/09/1979,1.495215311
27/09/1979,1.49298298
26/09/1979,1.476232654
25/09/1979,1.476450613
24/09/1979,1.477541371
21/09/1979,1.479071143
20/09/1979,1.478633742
19/09/1979,1.453911021
18/09/1979,1.45327714
17/09/1979,1.45137881
14/09/1979,1.450536699
13/09/1979,1.45137881
12/09/1979,1.453699666
11/09/1979,1.452432825
10/09/1979,1.456452083
07/09/1979,1.452432825
06/09/1979,1.450536699
05/09/1979,1.445295563
04/09/1979,1.443209698
03/09/1979,1.442793248
31/08/1979,1.442377037
30/08/1979,1.443834825
29/08/1979,1.439055979
28/08/1979,1.439263097
24/08/1979,1.441545337
23/08/1979,1.439884809
22/08/1979,1.439677512
21/08/1979,1.438641922
20/08/1979,1.438641922
17/08/1979,1.437814522
16/08/1979,1.442377037
15/08/1979,1.438434983
14/08/1979,1.439055979
13/08/1979,1.443001443
10/08/1979,1.445295563
09/08/1979,1.444877908
08/08/1979,1.44092219
07/08/1979,1.441129846
06/08/1979,1.440714594
03/08/1979,1.437814522
02/08/1979,1.441545337
01/08/1979,1.44092219
31/07/1979,1.436781609
30/07/1979,1.440507058
27/07/1979,1.446549978
26/07/1979,1.445504481
25/07/1979,1.449275362
24/07/1979,1.453699666
23/07/1979,1.4522219
20/07/1979,1.446131598
19/07/1979,1.456027956
18/07/1979,1.457088737
17/07/1979,1.451800232
16/07/1979,1.444043321
13/07/1979,1.437401179
12/07/1979,1.439470275
11/07/1979,1.440714594
10/07/1979,1.433897333
09/07/1979,1.431229426
06/07/1979,1.435544071
05/07/1979,1.439470275
04/07/1979,1.435132032
03/07/1979,1.428979708
02/07/1979,1.430615165
29/06/1979,1.429183936
28/06/1979,1.427755568
27/06/1979,1.427755568
26/06/1979,1.423892923
25/06/1979,1.431639227
22/06/1979,1.422879909
21/06/1979,1.41723356
20/06/1979,1.414627246
19/06/1979,1.40944327
18/06/1979,1.397819402
15/06/1979,1.396648045
14/06/1979,1.386962552
13/06/1979,1.386001386
12/06/1979,1.382552191
11/06/1979,1.384083045
08/06/1979,1.384657989
07/06/1979,1.383700014
06/06/1979,1.382361073
05/06/1979,1.383891503
04/06/1979,1.384083045
01/06/1979,1.381597126
31/05/1979,1.386385692
30/05/1979,1.381978994
29/05/1979,1.377410468
25/05/1979,1.380452789
24/05/1979,1.383317195
23/05/1979,1.380071764
22/05/1979,1.379500621
21/05/1979,1.378549766
18/05/1979,1.38026225
17/05/1979,1.386577926
16/05/1979,1.390047262
15/05/1979,1.390047262
14/05/1979,1.393728223
11/05/1979,1.395089286
10/05/1979,1.39528394
09/05/1979,1.397428731
08/05/1979,1.398014819
04/05/1979,1.396063102
03/05/1979,1.396453009
02/05/1979,1.396648045
01/05/1979,1.398405817
30/04/1979,1.397624039
27/04/1979,1.401541696
26/04/1979,1.399580126
25/04/1979,1.399972001
24/04/1979,1.398210291
23/04/1979,1.395673412
20/04/1979,1.393145723
19/04/1979,1.40193467
18/04/1979,1.398014819
17/04/1979,1.393922498
12/04/1979,1.393534002
11/04/1979,1.40016802
10/04/1979,1.396843135
09/04/1979,1.395478649
06/04/1979,1.402327864
05/04/1979,1.406074241
04/04/1979,1.407855836
03/04/1979,1.407657658
02/04/1979,1.408252359
30/03/1979,1.415828968
29/03/1979,1.415628539
28/03/1979,1.418238548
27/03/1979,1.417836382
26/03/1979,1.420454545
23/03/1979,1.416229996
22/03/1979,1.418037436
21/03/1979,1.414027149
20/03/1979,1.417635384
19/03/1979,1.416831964
16/03/1979,1.416029453
15/03/1979,1.418640942
14/03/1979,1.419043565
13/03/1979,1.416831964
12/03/1979,1.420252805
09/03/1979,1.422070535
08/03/1979,1.423690205
07/03/1979,1.422879909
06/03/1979,1.419244962
05/03/1979,1.417836382
02/03/1979,1.419043565
01/03/1979,1.420858198
28/02/1979,1.423284942
27/02/1979,1.423487544
26/02/1979,1.426330053
23/02/1979,1.423082396
22/02/1979,1.422879909
21/02/1979,1.420051122
20/02/1979,1.421060111
19/02/1979,1.420858198
16/02/1979,1.422070535
15/02/1979,1.423082396
14/02/1979,1.421060111
13/02/1979,1.419647927
12/02/1979,1.425313569
09/02/1979,1.427755568
08/02/1979,1.427347987
07/02/1979,1.431639227
06/02/1979,1.418037436
05/02/1979,1.415828968
02/02/1979,1.402327864
01/02/1979,1.403508772
31/01/1979,1.41382723
30/01/1979,1.418037436
29/01/1979,1.418238548
26/01/1979,1.423892923
25/01/1979,1.421060111
24/01/1979,1.429796969
23/01/1979,1.426737052
22/01/1979,1.43000143
19/01/1979,1.430410528
18/01/1979,1.435338022
17/01/1979,1.429592566
16/01/1979,1.425313569
15/01/1979,1.419244962
12/01/1979,1.419244962
11/01/1979,1.422879909
10/01/1979,1.425313569
09/01/1979,1.432870039
08/01/1979,1.43328078
05/01/1979,1.428163382
04/01/1979,1.425110446
03/01/1979,1.425923285
02/01/1979,1.450326323
29/12/1978,1.445504481
28/12/1978,1.437607821
27/12/1978,1.443626389
22/12/1978,1.421262081
21/12/1978,1.419043565
20/12/1978,1.435544071
19/12/1978,1.434102969
18/12/1978,1.420858198
15/12/1978,1.396453009
14/12/1978,1.393145723
13/12/1978,1.386770212
12/12/1978,1.389274799
11/12/1978,1.391982183
08/12/1978,1.384083045
07/12/1978,1.38064338
06/12/1978,1.381788034
05/12/1978,1.37988133
04/12/1978,1.37760022
01/12/1978,1.377410468
30/11/1978,1.376462491
29/11/1978,1.380071764
28/11/1978,1.376083666
27/11/1978,1.373437715
24/11/1978,1.377979881
23/11/1978,1.38102472
22/11/1978,1.377979881
21/11/1978,1.379310345
20/11/1978,1.371930306
17/11/1978,1.381788034
16/11/1978,1.388888889
15/11/1978,1.400364095
14/11/1978,1.404889014
13/11/1978,1.4120305
10/11/1978,1.405481377
09/11/1978,1.409641951
08/11/1978,1.410835214
07/11/1978,1.399580126
06/11/1978,1.397819402
03/11/1978,1.40469167
02/11/1978,1.417635384
01/11/1978,1.437401179
31/10/1978,1.511715797
30/10/1978,1.51998784
27/10/1978,1.49298298
26/10/1978,1.490535102
25/10/1978,1.473839352
24/10/1978,1.457725948
23/10/1978,1.458576429
20/10/1978,1.453488372
19/10/1978,1.438021283
18/10/1978,1.44092219
17/10/1978,1.438434983
16/10/1978,1.423284942
13/10/1978,1.425923285
12/10/1978,1.421262081
11/10/1978,1.422475107
